Timestamp,Tag Status,Tag ID,Speed
2024-06-09 16:27:25,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:25,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:25,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:25,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:25,STAND BY,RFID IS READING,3.5
2024-06-09 16:27:25,STAND BY,RFID IS READING,3.5
2024-06-09 16:27:25,STAND BY,RFID IS READING,3.1
2024-06-09 16:27:25,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.5
2024-06-09 16:27:26,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:26,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.5
2024-06-09 16:27:26,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.1
2024-06-09 16:27:26,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.1
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.1
2024-06-09 16:27:26,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.9
2024-06-09 16:27:26,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:26,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:26,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.9
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.1
2024-06-09 16:27:26,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:26,STAND BY,RFID IS READING,3.9
2024-06-09 16:27:27,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:27,STAND BY,RFID IS READING,3.5
2024-06-09 16:27:27,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:27,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:27,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:27,STAND BY,RFID IS READING,3.9
2024-06-09 16:27:27,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:27,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:27,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:27,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:27,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:27,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:27,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:27,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:27,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:27,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:27,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:27,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:27,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:28,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:28,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:28,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:28,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:28,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:28,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:28,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:28,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:28,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:28,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:28,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:28,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:28,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:28,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:28,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:28,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:28,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:28,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:29,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:29,STAND BY,RFID IS READING,10.0
2024-06-09 16:27:29,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:29,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:29,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:29,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:29,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:29,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:29,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:29,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:29,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:29,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:29,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:29,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:29,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:29,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:29,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:29,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:30,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:30,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:30,STAND BY,RFID IS READING,10.0
2024-06-09 16:27:30,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:30,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:30,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:30,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:30,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:30,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:30,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:30,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:30,STAND BY,RFID IS READING,9.2
2024-06-09 16:27:30,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:30,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:30,STAND BY,RFID IS READING,10.0
2024-06-09 16:27:30,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:30,STAND BY,RFID IS READING,10.0
2024-06-09 16:27:30,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:31,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:31,STAND BY,RFID IS READING,9.2
2024-06-09 16:27:31,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:31,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:31,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:31,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:31,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:31,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:31,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:31,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:31,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:31,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:31,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:31,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:31,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:31,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:31,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:31,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:32,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:32,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:32,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:32,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:32,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:32,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:32,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:32,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:32,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:32,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:32,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:32,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:32,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:32,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:32,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:32,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:32,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:32,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:32,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:33,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:33,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:33,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:33,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:33,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:33,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:33,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:33,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:33,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:33,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:33,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:33,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:33,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:33,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:33,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:33,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:33,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:33,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:34,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:34,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:34,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:34,STAND BY,RFID IS READING,3.9
2024-06-09 16:27:34,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:34,STAND BY,RFID IS READING,3.9
2024-06-09 16:27:34,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:34,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:34,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:34,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:34,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:34,STAND BY,RFID IS READING,3.9
2024-06-09 16:27:34,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:34,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:34,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:34,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:34,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:34,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:35,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:35,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:35,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:35,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:35,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:35,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:35,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:35,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:35,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:35,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:35,STAND BY,RFID IS READING,5.2
2024-06-09 16:27:35,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:35,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:35,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:35,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:35,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:35,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:35,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:36,STAND BY,RFID IS READING,4.4
2024-06-09 16:27:36,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:36,STAND BY,RFID IS READING,4.8
2024-06-09 16:27:36,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:36,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:36,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:36,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:36,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:36,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:36,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:36,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:36,STAND BY,RFID IS READING,6.1
2024-06-09 16:27:36,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:36,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:36,STAND BY,RFID IS READING,7.0
2024-06-09 16:27:36,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:36,STAND BY,RFID IS READING,9.2
2024-06-09 16:27:36,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:37,STAND BY,RFID IS READING,9.2
2024-06-09 16:27:37,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:37,STAND BY,RFID IS READING,5.7
2024-06-09 16:27:37,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:37,STAND BY,RFID IS READING,7.4
2024-06-09 16:27:37,STAND BY,RFID IS READING,6.6
2024-06-09 16:27:37,STAND BY,RFID IS READING,9.2
2024-06-09 16:27:37,STAND BY,RFID IS READING,10.5
2024-06-09 16:27:37,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:37,STAND BY,RFID IS READING,11.8
2024-06-09 16:27:37,STAND BY,RFID IS READING,12.2
2024-06-09 16:27:37,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:37,STAND BY,RFID IS READING,10.5
2024-06-09 16:27:37,STAND BY,RFID IS READING,12.7
2024-06-09 16:27:37,STAND BY,RFID IS READING,8.7
2024-06-09 16:27:37,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:37,STAND BY,RFID IS READING,7.9
2024-06-09 16:27:37,STAND BY,RFID IS READING,10.5
2024-06-09 16:27:38,STAND BY,RFID IS READING,10.9
2024-06-09 16:27:38,STAND BY,RFID IS READING,8.3
2024-06-09 16:27:38,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:38,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:38,STAND BY,RFID IS READING,11.4
2024-06-09 16:27:38,STAND BY,RFID IS READING,12.7
2024-06-09 16:27:38,STAND BY,RFID IS READING,11.8
2024-06-09 16:27:38,STAND BY,RFID IS READING,14.4
2024-06-09 16:27:38,STAND BY,RFID IS READING,12.2
2024-06-09 16:27:38,STAND BY,RFID IS READING,9.6
2024-06-09 16:27:38,STAND BY,RFID IS READING,10.9
2024-06-09 16:27:38,STAND BY,RFID IS READING,11.4
2024-06-09 16:27:38,STAND BY,RFID IS READING,14.4
2024-06-09 16:27:38,STAND BY,RFID IS READING,16.2
2024-06-09 16:27:38,STAND BY,RFID IS READING,12.2
2024-06-09 16:27:38,STAND BY,RFID IS READING,14.4
2024-06-09 16:27:38,STAND BY,RFID IS READING,17.9
2024-06-09 16:27:38,STAND BY,RFID IS READING,11.8
2024-06-09 16:27:38,STAND BY,RFID IS READING,14.4
2024-06-09 16:27:39,STAND BY,RFID IS READING,11.8
2024-06-09 16:27:39,STAND BY,RFID IS READING,14.9
2024-06-09 16:27:39,STAND BY,RFID IS READING,12.7
2024-06-09 16:27:39,STAND BY,RFID IS READING,18.8
2024-06-09 16:27:39,STAND BY,RFID IS READING,15.7
2024-06-09 16:27:39,STAND BY,RFID IS READING,15.3
2024-06-09 16:27:39,STAND BY,RFID IS READING,18.3
2024-06-09 16:27:39,STAND BY,RFID IS READING,14.4
2024-06-09 16:27:39,STAND BY,RFID IS READING,19.7
2024-06-09 16:27:39,STAND BY,RFID IS READING,20.5
2024-06-09 16:27:39,STAND BY,RFID IS READING,17.0
2024-06-09 16:27:39,STAND BY,RFID IS READING,14.4
2024-06-09 16:27:39,STAND BY,RFID IS READING,12.7
2024-06-09 16:27:39,STAND BY,RFID IS READING,17.5
2024-06-09 16:27:39,STAND BY,RFID IS READING,16.6
2024-06-09 16:27:39,STAND BY,RFID IS READING,22.3
2024-06-09 16:27:39,STAND BY,RFID IS READING,14.9
2024-06-09 16:27:39,STAND BY,RFID IS READING,22.7
2024-06-09 16:27:40,STAND BY,RFID IS READING,14.0
2024-06-09 16:27:40,STAND BY,RFID IS READING,15.3
2024-06-09 16:27:40,STAND BY,RFID IS READING,23.6
2024-06-09 16:27:40,STAND BY,RFID IS READING,16.2
2024-06-09 16:27:40,STAND BY,RFID IS READING,24.0
2024-06-09 16:27:40,STAND BY,RFID IS READING,17.0
2024-06-09 16:27:40,STAND BY,RFID IS READING,24.0
2024-06-09 16:27:40,STAND BY,RFID IS READING,25.3
2024-06-09 16:27:40,STAND BY,RFID IS READING,24.9
2024-06-09 16:27:40,STAND BY,RFID IS READING,19.7
2024-06-09 16:27:40,STAND BY,RFID IS READING,21.0
2024-06-09 16:27:40,STAND BY,RFID IS READING,16.6
2024-06-09 16:27:40,STAND BY,RFID IS READING,15.7
2024-06-09 16:27:40,STAND BY,RFID IS READING,21.0
2024-06-09 16:27:40,STAND BY,RFID IS READING,21.8
2024-06-09 16:27:40,STAND BY,RFID IS READING,21.8
2024-06-09 16:27:40,STAND BY,RFID IS READING,18.8
2024-06-09 16:27:40,STAND BY,RFID IS READING,18.8
2024-06-09 16:27:41,STAND BY,RFID IS READING,20.1
2024-06-09 16:27:41,STAND BY,RFID IS READING,16.2
2024-06-09 16:27:41,STAND BY,RFID IS READING,20.5
2024-06-09 16:27:41,STAND BY,RFID IS READING,22.3
2024-06-09 16:27:41,STAND BY,RFID IS READING,15.3
2024-06-09 16:27:41,STAND BY,RFID IS READING,21.8
2024-06-09 16:27:41,STAND BY,RFID IS READING,16.2
2024-06-09 16:27:41,STAND BY,RFID IS READING,26.6
2024-06-09 16:27:41,STAND BY,RFID IS READING,14.4
2024-06-09 16:27:41,STAND BY,RFID IS READING,20.1
2024-06-09 16:27:41,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:41,STAND BY,RFID IS READING,17.0
2024-06-09 16:27:41,STAND BY,RFID IS READING,20.5
2024-06-09 16:27:41,STAND BY,RFID IS READING,16.2
2024-06-09 16:27:41,STAND BY,RFID IS READING,22.3
2024-06-09 16:27:41,STAND BY,RFID IS READING,18.3
2024-06-09 16:27:41,STAND BY,RFID IS READING,25.3
2024-06-09 16:27:41,STAND BY,RFID IS READING,17.0
2024-06-09 16:27:42,STAND BY,RFID IS READING,25.8
2024-06-09 16:27:42,STAND BY,RFID IS READING,18.8
2024-06-09 16:27:42,STAND BY,RFID IS READING,17.0
2024-06-09 16:27:42,STAND BY,RFID IS READING,26.6
2024-06-09 16:27:42,STAND BY,RFID IS READING,21.0
2024-06-09 16:27:42,STAND BY,RFID IS READING,22.7
2024-06-09 16:27:42,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:42,STAND BY,RFID IS READING,21.0
2024-06-09 16:27:42,STAND BY,RFID IS READING,21.8
2024-06-09 16:27:42,STAND BY,RFID IS READING,19.2
2024-06-09 16:27:42,STAND BY,RFID IS READING,18.8
2024-06-09 16:27:42,STAND BY,RFID IS READING,25.3
2024-06-09 16:27:42,STAND BY,RFID IS READING,26.6
2024-06-09 16:27:42,STAND BY,RFID IS READING,20.5
2024-06-09 16:27:42,STAND BY,RFID IS READING,23.6
2024-06-09 16:27:42,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:42,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:42,STAND BY,RFID IS READING,21.8
2024-06-09 16:27:43,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:43,STAND BY,RFID IS READING,18.3
2024-06-09 16:27:43,STAND BY,RFID IS READING,25.3
2024-06-09 16:27:43,STAND BY,RFID IS READING,26.6
2024-06-09 16:27:43,STAND BY,RFID IS READING,20.5
2024-06-09 16:27:43,STAND BY,RFID IS READING,19.7
2024-06-09 16:27:43,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:43,STAND BY,RFID IS READING,17.0
2024-06-09 16:27:43,STAND BY,RFID IS READING,22.3
2024-06-09 16:27:43,STAND BY,RFID IS READING,22.3
2024-06-09 16:27:43,STAND BY,RFID IS READING,22.3
2024-06-09 16:27:43,STAND BY,RFID IS READING,25.3
2024-06-09 16:27:43,STAND BY,RFID IS READING,26.6
2024-06-09 16:27:43,STAND BY,RFID IS READING,20.1
2024-06-09 16:27:43,STAND BY,RFID IS READING,23.6
2024-06-09 16:27:43,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:43,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:43,STAND BY,RFID IS READING,22.3
2024-06-09 16:27:44,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:44,STAND BY,RFID IS READING,26.6
2024-06-09 16:27:44,STAND BY,RFID IS READING,25.8
2024-06-09 16:27:44,STAND BY,RFID IS READING,27.1
2024-06-09 16:27:44,STAND BY,RFID IS READING,21.0
2024-06-09 16:27:44,STAND BY,RFID IS READING,24.0
2024-06-09 16:27:44,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:44,STAND BY,RFID IS READING,21.4
2024-06-09 16:27:44,STAND BY,RFID IS READING,22.3
2024-06-09 16:27:44,STAND BY,RFID IS READING,21.4
